Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
TTTY15	64595	2.8080630133522	2.20439665466513	2.20439665466513	3.3601629058611	2.96805980835339	2.20439665466513
EZR-AS1	101409257	5.37351024146423	3.74704194778429	4.29616787642075	4.58059068075987	4.63728732595682	4.26724651859658
RPS28	6234	6.49249262263888	6.15916181389582	6.73235647083741	6.46801066300896	5.71236011927233	6.03408161746553
TRIM26	7726	3.83595925662444	3.42072466449342	4.02536812991994	4.24937210646663	4.46837756696937	4.64864898539274
BOK-AS1	100379249	3.23553357106303	2.20439665466513	2.20439665466513	3.03227131852234	2.96805980835339	2.84661518011193
ZNF879	345462	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.74750173979235	2.20439665466513
ZNF37BP	100129482	3.92486093503743	3.99977108730234	3.3635857343891	3.3601629058611	3.49874688560142	4.19124723543371
ZNF736	728927	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
MAGI2-AS3	100505881	3.73973916802447	3.20690805475602	4.12224844642155	3.03227131852234	3.595318021956	4.26724651859658
PINLYP	390940	3.38715415283304	2.92026136519029	2.20439665466513	3.03227131852234	2.74750173979235	2.84661518011193
C5orf58	133874	5.18877368017296	5.27738755140152	4.65036661687313	5.47948135335565	4.98542551217554	5.42887210753783
CCT6P3	643180	4.72392919687724	4.75282804137988	4.29616787642075	4.47916440210667	4.046468860313	4.70281611087749
MAPKAPK5-AS1	51275	3.63459467899756	3.88014039241458	3.15902538125815	3.80032984434565	3.39216893954894	3.45950805503529
SNRK-AS1	100873954	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
GAS5	26769	6.24939845546879	5.69100339978119	6.37941007293626	6.09120285166963	5.10326761209626	5.94945233560843
HLA-B	3106	11.3180490682034	9.7314341619317	8.97153247273861	10.0419724014508	8.92385510677181	8.0770180285328
WASH4P	100287171	2.8080630133522	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
SVILP1	645954	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
LINC00094	266655	3.73973916802447	3.74704194778429	3.15902538125815	3.80032984434565	3.6839239310241	2.84661518011193
ZSCAN31	64288	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
C12orf75	387882	4.29252250877362	4.54631089152221	3.53188173718512	4.1170291283317	3.76599211788116	4.11040717257858
SMIM1	388588	3.05210379871314	3.42072466449342	2.88546166182359	3.3601629058611	2.96805980835339	2.84661518011193
LINC00601	101101772	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
PPP1R3E	90673	2.8080630133522	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
LINC00961	158376	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
TOPORS-AS1	100129250	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	3.27247250464334	3.10543261539053
NFAM1	150372	3.05210379871314	3.88014039241458	2.20439665466513	3.3601629058611	2.20439665466513	2.84661518011193
LINC00894	100272228	3.51823093553456	3.20690805475602	2.20439665466513	3.03227131852234	2.20439665466513	3.10543261539053
KIAA0040	9674	2.20439665466513	3.20690805475602	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
BHLHE40-AS1	100507582	4.85565258638808	5.23299053777164	3.15902538125815	4.1170291283317	4.78734447800054	4.94539338908717
RMDN2-AS1	101410544	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
GSN-AS1	57000	6.13593076799508	5.95778647146862	4.44940734225704	5.37364893031394	5.90088811894655	5.39706103351008
LINC00941	100287314	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
TTC28-AS1	284900	3.38715415283304	3.74704194778429	2.88546166182359	3.03227131852234	3.39216893954894	3.93099723770223
UBOX5-AS1	100134015	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.74750173979235	2.84661518011193
MORC2-AS1	150291	5.15546802286127	5.55419499486714	6.37941007293626	5.47948135335565	5.42931877521128	5.76344969507477
MYCBP2-AS1	100874212	3.73973916802447	3.74704194778429	4.12224844642155	4.36931867120386	4.3258564686552	4.19124723543371
CLEC2L	154790	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
ZBED5	58486	3.23553357106303	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
TRHDE-AS1	283392	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
LINC00854	100874261	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.84661518011193
LINC00479	150135	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
ZNF853	54753	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	3.13445734268975	2.20439665466513
PITPNA-AS1	100306951	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
DNAJC9-AS1	414245	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
LINC00299	339789	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
NDUFA6-AS1	100132273	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
PRMT5-AS1	100505758	6.93113654078733	6.77860546199034	7.20152322578257	6.74528830017272	7.24001916110148	6.90119714170022
NR2F1-AS1	441094	4.47112237825734	3.88014039241458	3.15902538125815	3.3601629058611	3.13445734268975	2.84661518011193
CDKN2AIPNL	91368	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
ZNF295-AS1	150142	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
SMG1P1	641298	3.38715415283304	3.20690805475602	2.88546166182359	2.20439665466513	2.74750173979235	3.59756164266865
TTN-AS1	100506866	3.05210379871314	3.20690805475602	3.53188173718512	3.60269483174414	3.13445734268975	3.83020558594204
HOXD-AS2	100506783	3.63459467899756	2.92026136519029	3.80485336382535	3.3601629058611	3.13445734268975	3.29947951962511
PITRM1-AS1	100507034	6.46594155965616	5.95778647146862	6.18490941328668	5.79774564614323	6.38620002494418	6.17109747645655
CECR7	100130418	3.73973916802447	3.59624948756068	3.67675151376175	3.03227131852234	3.76599211788116	3.29947951962511
ZNF737	100129842	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
RGL2	5863	7.54517212404351	7.94584584164332	7.68526903243028	8.39532720166644	7.7635517236853	8.33111704835148
SGOL1-AS1	100874028	2.8080630133522	2.92026136519029	2.20439665466513	3.03227131852234	2.74750173979235	2.20439665466513
KIFC1	3833	4.93691847258086	5.81577978561091	6.14262534747503	5.31759255626309	5.86841526323376	5.36451490855168
DCTN1-AS1	100189589	4.72392919687724	4.54631089152221	4.51981256494868	5.2592057178579	4.92251584091752	4.98916121612808
FAM200B	285550	4.5256485939248	3.99977108730234	4.21217335548438	4.58059068075987	4.22134931262818	4.19124723543371
DGUOK-AS1	100874048	5.56225017126452	5.40272924674744	6.00770977159793	5.87696236794172	5.63709336755001	5.39706103351008
LINC00649	400863	6.95039387188536	6.61743115228197	6.98000458972682	6.65867630301212	5.88474417207043	6.20794953137883
FLG-AS1	339400	3.73973916802447	3.99977108730234	3.15902538125815	3.3601629058611	4.046468860313	4.02397691051039
ZEB2-AS1	100303491	2.8080630133522	2.20439665466513	2.20439665466513	3.03227131852234	3.39216893954894	2.84661518011193
ABCA17P	650655	2.20439665466513	2.20439665466513	3.15902538125815	2.20439665466513	2.20439665466513	2.84661518011193
LINC00426	100188949	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
MLK7-AS1	339751	3.63459467899756	3.88014039241458	4.21217335548438	4.1170291283317	4.5555007898251	3.71988016611992
MLLT10P1	140678	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
PAXBP1-AS1	100506215	4.15810203211784	4.98697671387641	5.0282274096394	4.99769947913833	4.46837756696937	5.36451490855168
RBM14	10432	3.23553357106303	3.20690805475602	3.15902538125815	2.20439665466513	3.13445734268975	2.20439665466513
ASB14	142686	4.08513567188356	3.59624948756068	3.53188173718512	2.20439665466513	4.046468860313	3.45950805503529
ST3GAL6-AS1	100874207	4.9758215920411	4.75282804137988	4.12224844642155	3.60269483174414	4.5555007898251	4.26724651859658
MYLK-AS1	100506826	3.38715415283304	4.20891570601749	3.15902538125815	3.3601629058611	2.74750173979235	2.84661518011193
PSMD6-AS2	100507062	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
APOBEC3G	60489	3.38715415283304	3.74704194778429	3.53188173718512	3.3601629058611	3.27247250464334	2.20439665466513
HLTF-AS1	100873945	3.38715415283304	2.92026136519029	2.20439665466513	2.20439665466513	2.74750173979235	3.10543261539053
SUGT1P3	283507	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
ADSL	158	7.93626410408655	7.78082818336329	8.48636120084394	7.83951507099145	7.99801239857324	7.97951972138744
LILRA2	11027	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
LINC00888	100505687	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
AMY2B	280	3.83595925662444	3.74704194778429	3.92018308953016	4.1170291283317	3.27247250464334	3.83020558594204
PSMB9	5698	7.53245988999979	6.18245065841798	6.18490941328668	6.95963521192774	5.71236011927233	4.59221439042704
ZNF542	147947	2.8080630133522	3.59624948756068	2.88546166182359	3.03227131852234	2.96805980835339	2.20439665466513
COX19	90639	3.23553357106303	2.92026136519029	4.12224844642155	3.60269483174414	2.74750173979235	3.29947951962511
GHRLOS	100126793	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
ACAD11	84129	2.8080630133522	2.92026136519029	2.88546166182359	2.20439665466513	3.39216893954894	2.20439665466513
PPIL3	53938	5.40206887688808	5.81577978561091	6.03109893117072	6.09120285166963	5.53701783880221	5.45998131031965
RPL23AP7	118433	3.51823093553456	3.20690805475602	3.53188173718512	2.20439665466513	2.74750173979235	2.20439665466513
LCE1F	353137	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
CDKN2B-AS1	100048912	2.20439665466513	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
PNMA2	10687	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
LRRD1	401387	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
KRBOX1	100506243	3.51823093553456	2.20439665466513	3.3635857343891	2.20439665466513	3.13445734268975	3.10543261539053
ARHGEF25	115557	6.5940423051926	7.0801006847112	7.18084376581605	7.26806401006895	6.88368266372542	7.37504299731107
NDUFB2-AS1	100134713	7.06082019445049	7.5682574321256	10.5569848809008	7.17760905814259	9.37675772239441	9.75230228085637
MIF	4282	4.5256485939248	4.81521983748553	5.53692198292888	5.2592057178579	4.95432905251717	4.64864898539274
HOXA11-AS	221883	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
NSUN6	221078	4.08513567188356	5.40272924674744	5.07464272272299	5.13457782356028	4.51265266018137	4.90019129395016
YAE1D1	57002	2.8080630133522	2.20439665466513	2.88546166182359	3.03227131852234	3.27247250464334	2.20439665466513
WWTR1-AS1	100128025	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.96805980835339	2.20439665466513
ATP5J2	9551	2.8080630133522	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
PTPRG-AS1	100506994	5.05049130475146	4.75282804137988	4.12224844642155	3.80032984434565	5.59790742302145	4.59221439042704
GUSBP2	387036	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
ZBTB20-AS1	100131117	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.74750173979235	2.20439665466513
ARPC1A	10552	6.10178709634885	5.62424884251666	6.41533211941742	6.27747784287876	5.90088811894655	5.94945233560843
ATP5O	539	5.22130393488098	5.1871393251837	5.11955773078313	5.19828022818515	4.46837756696937	4.64864898539274
C8orf58	541565	2.8080630133522	3.20690805475602	2.20439665466513	2.20439665466513	2.20439665466513	3.29947951962511
PISD	23761	4.85565258638808	4.61872500904055	4.87883647161647	4.92383076462322	4.46837756696937	4.80506537675542
HOGA1	112817	2.20439665466513	2.20439665466513	2.20439665466513	3.3601629058611	2.74750173979235	3.10543261539053
PWP2	5822	6.39733121685717	6.08693008541183	6.43296129017335	6.63618223643747	6.67519022881044	6.90119714170022
C2orf15	51263	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
PI4KA	5297	8.27443608291409	8.21696691653681	8.20867284213434	8.52317778157921	8.48957387495274	8.97209156180655
LINC00969	440993	3.05210379871314	2.92026136519029	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
FOXP1-IT1	100506815	2.20439665466513	3.20690805475602	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
ARHGDIG	398	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
ARFGAP3	26286	6.63034528452506	5.87429106847705	6.22597994628508	5.83790475916426	6.19048432766201	6.26150775070668
PEG10	23089	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	3.13445734268975	2.20439665466513
NPPA-AS1	100379251	3.83595925662444	3.20690805475602	3.15902538125815	3.60269483174414	3.49874688560142	3.45950805503529
EIF6	3692	7.37046283078184	7.26545906274986	7.62533789433704	6.95963521192774	6.75695862524109	6.7093821886619
MRPL20	55052	6.60624553594807	6.71628772243421	7.15986295597587	6.8661437886118	6.24197667779709	6.2961319557359
HLA-DMB	3109	3.92486093503743	4.20891570601749	3.53188173718512	5.06782389947349	3.595318021956	3.29947951962511
DECR2	26063	3.38715415283304	4.46974039200569	4.76938601722193	4.84577531680042	4.046468860313	4.3390039518872
LINC00882	100302640	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
AP5Z1	9907	7.14678143425175	7.21005573745179	7.49743667020759	7.55823697844707	7.02966640281694	7.17619095212537
SOX2-OT	347689	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
STRC	161497	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
MRPL33	9553	4.93691847258086	4.81521983748553	4.58667876934559	4.92383076462322	4.51265266018137	4.47165982153178
MICAL3	57553	6.85142072832556	6.56532880836151	5.36238146082084	5.47948135335565	7.57130191459459	7.24851294630289
C7orf73	647087	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.84661518011193
KCTD7	27342	3.83595925662444	3.42072466449342	2.20439665466513	3.3601629058611	3.6839239310241	3.71988016611992
EFNA4	1945	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
C4orf48	401115	8.68075655469375	8.98974389940943	9.75496031630574	9.55686887503668	8.67130708530491	8.18224371940792
NBPF15	284565	3.05210379871314	3.42072466449342	3.15902538125815	3.60269483174414	3.595318021956	3.29947951962511
UPK3B	80761	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
IL10RB	3588	3.05210379871314	3.42072466449342	3.53188173718512	2.20439665466513	2.74750173979235	3.10543261539053
WDR65	149465	3.05210379871314	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.84661518011193
RPLP0P2	113157	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
HLA-L	3139	2.8080630133522	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
APOBEC3D	140564	2.8080630133522	2.20439665466513	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
WDR86-AS1	100131176	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
WDR52-AS1	100874029	3.05210379871314	3.20690805475602	2.20439665466513	2.20439665466513	2.74750173979235	2.84661518011193
NFS1	9054	5.7510230066972	5.95778647146862	6.26590515864097	6.0576545768845	6.06736868801564	6.47291937383681
FAM86DP	692099	3.83595925662444	3.59624948756068	3.3635857343891	3.03227131852234	3.84256846245073	2.84661518011193
DDOST	1650	8.94803472244319	8.89814227863604	9.31510769553493	8.78535367423426	9.17874313466918	8.98800856425146
P2RY11	5032	6.23372912677588	6.93723700465861	7.42896015104002	7.36687981602151	6.32786031019318	6.20794953137883
TMEM141	85014	5.61185064210469	6.41636929211376	6.6890385048574	6.1560263563306	5.78383871941578	5.49041958152083
